Region Code,Provider Code,Provider Name,Total number of incomplete pathways,Average (median) waiting time (in weeks),Month
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,167890,17.7065246338216,January-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,98272,17.5773333333333,January-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",24578,15.2168067226891,January-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33267,20.3619756427605,January-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,91286,16.1313501144165,January-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7506,13.5,January-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,76374,16.9279636982416,January-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31956,16.0839506172839,January-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,34422,15.1704957678356,January-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65007,14.2262484774665,January-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82744,16.9394435351882,January-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,54423,20.8388834476004,January-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,338,32.125,January-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,45692,14.2277372262774,January-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,54685,13.9229002624672,January-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,198414,18.1719381688466,January-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,47362,15.8829305135952,January-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,77156,13.42218798151,January-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,5798,11.247572815534,January-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,21619,14.9136291600634,January-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,37696,16.5664596273292,January-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,4455,5.65415019762846,January-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70629,16.5356516656926,January-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,771,5.98571428571429,January-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,16676,17.6724637681159,January-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,15564,14.3504672897196,January-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,12931,14.3452722063037,January-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,33615,18.6646825396825,January-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,139039,17.2366071428571,January-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,40391,16.1071428571429,January-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,17274,11.4121621621622,January-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",50630,16.4248251748252,January-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,32972,11.2642533936652,January-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,57,1.91666666666667,January-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,2858,4.35416666666667,January-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,36143,16.1621118012422,January-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,33755,14.667174796748,January-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,33103,14.8664383561644,January-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,59311,15.623243559719,January-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,63172,14.966883500887,January-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,58218,9.63287904599659,January-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,32254,14.1166116611661,January-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,42549,16.589603960396,January-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,21614,11.9779917469051,January-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,13884,10.7996183206107,January-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,12161,11.5046012269939,January-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,22103,10.685414091471,January-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,31226,12.9582947173309,January-2025
Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,94416,13.2305764411028,January-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,42509,13.4815327793167,January-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,39266,15.3365282215122,January-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,55338,14.2840277777778,January-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,12868,10.5871212121212,January-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,85695,12.1306842328942,January-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,97560,11.1420368691448,January-2025
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,35112,10.346357615894,January-2025
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,56971,14.2940991839297,January-2025
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,20104,9.39737991266376,January-2025
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,79923,15.1920777279522,January-2025
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,35564,11.2899914456801,January-2025
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",164,6.77777777777778,January-2025
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,53426,14.2342814371257,January-2025
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,4138,6.26872246696035,January-2025
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,38665,11.0578720345075,January-2025
Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,115,17.6071428571429,January-2025
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,483,14.6818181818182,January-2025
Y56,R1H,BARTS HEALTH NHS TRUST,125996,16.115014915479,February-2025
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,91303,17.7139113863745,February-2025
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,145412,14.9676440849343,February-2025
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8090,11.0390070921986,February-2025
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,28473,16.6747237569061,February-2025
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,38518,13.2485404503753,February-2025
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",54584,10.9332621462894,February-2025
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,120759,13.8334338257462,February-2025
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,61772,14.8093220338983,February-2025
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,33694,11.3684661525278,February-2025
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,69715,13.6465832029212,February-2025
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,90333,12.9846526655897,February-2025
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,26280,13.0859671302149,February-2025
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,8268,11.0142857142857,February-2025
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33406,7.31519138755981,February-2025
Y56,RPG,OXLEAS NHS FOUNDATION TRUST,1641,16.2142857142857,February-2025
Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,2025,3.75574712643678,February-2025
Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,64924,13.9792576419214,February-2025
Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,35278,13.1266173752311,February-2025
Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,72963,14.6708888888889,February-2025
Y56,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,1987,32.8928571428571,February-2025
Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,49557,12.4598820058997,February-2025
Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,88766,14.6563018242123,February-2025
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,67704,14.1052083333333,February-2025
Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,54000,12.5774735532047,February-2025
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,34367,12.4037081339713,February-2025
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,20757,13.7858255451713,February-2025
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,39673,13.7572332730561,February-2025
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,41054,10.7873831775701,February-2025
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,59283,13.45171997586,February-2025
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,70391,13.8633349123638,February-2025
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,375,5.33,February-2025
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,48343,13.643764892772,February-2025
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,38642,15.1640838650866,February-2025
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,28150,14.260663507109,February-2025
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,70013,10.6412716328066,February-2025
Y58,RVJ,NORTH BRISTOL NHS TRUST,42732,12.3792557403009,February-2025
Y59,R1F,ISLE OF WIGHT NHS TRUST,13351,14.8860182370821,February-2025
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,32668,14.2792413066386,February-2025
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,10553,9.67365269461078,February-2025
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,77641,17.5105095541401,February-2025
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,61328,13.2388663967611,February-2025
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,60301,16.443199381762,February-2025
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,37447,10.3878378378378,February-2025
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,51422,14.5276305828917,February-2025
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,31953,12.890760346487,February-2025
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,39959,17.2052767052767,February-2025
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,18804,15.525,February-2025
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,90367,15.1731376975169,February-2025
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57129,14.5528621495327,February-2025
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,52756,15.5965040058267,February-2025
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,81335,16.7812982998454,February-2025
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,3505,5.07708333333333,February-2025
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,44209,10.406385616863,February-2025
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,101,5.85,February-2025
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,57365,15.7739043824701,February-2025
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,45631,14.9166666666667,February-2025
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,114841,18.9450081168831,February-2025
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,2132,3.92708333333333,February-2025
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,59,6.16666666666667,February-2025
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,10372,15.7338129496403,February-2025
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,28375,11.2889473684211,February-2025
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,28883,15.6654078549849,February-2025
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,31906,12.8517350157729,February-2025
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,71549,14.2706043956044,February-2025
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,34437,12.8219111969112,February-2025
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,85275,16.7166193181818,February-2025
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,17016,19.9259259259259,February-2025
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,88210,17.582226762002,February-2025
Y60,RLQ,WYE VALLEY NHS TRUST,23221,15.0028195488722,February-2025
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,19922,14.4980392156863,February-2025
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,44511,14.0706371191136,February-2025
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,24500,12.1455064194009,February-2025
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,41253,13.244578313253,February-2025
Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,19,,February-2025
Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,26087,14.5699300699301,February-2025
Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,5312,2.18262411347518,February-2025
Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,13277,16.525,February-2025
Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,112137,17.2670644391408,February-2025
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,109167,16.918700713481,February-2025
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,71244,16.2816301703163,February-2025
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,110898,16.1122903115371,February-2025
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,56086,14.5207667731629,February-2025
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,85389,14.9860255802937,February-2025
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,67015,16.6695482431679,February-2025
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,43218,18.4639278557114,February-2025
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,15367,12.8878737541528,February-2025
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,170098,17.5779427359491,February-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,97561,17.472234865726,February-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25318,14.4946070878274,February-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31846,19.7691326530612,February-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,90288,15.8048895157499,February-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7263,13.8928571428571,February-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,77028,16.6482191780822,February-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32103,15.9748711340206,February-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,35015,15.1915509259259,February-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65248,14.2304502369668,February-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,82333,16.9269230769231,February-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,54245,20.6691829484902,February-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,315,27.5,February-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,46047,14.0003736920777,February-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,56516,13.2598566308244,February-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,197034,17.8002908385846,February-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,47438,15.2597809076682,February-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,75376,12.6224394785847,February-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,5647,11.6657608695652,February-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,21276,15.2320534223706,February-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,37285,15.48712998713,February-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,4953,5.50867678958785,February-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70213,16.449315920398,February-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,900,5.37662337662338,February-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,16436,17.4338461538462,February-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,15009,13.9222972972973,February-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,12966,14.320987654321,February-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,34282,18.8988764044944,February-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,136673,17.0479711141678,February-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,39987,15.877358490566,February-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,17448,10.5785256410256,February-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",50098,15.8592115848753,February-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,32902,11.6479007633588,February-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,57,2.91666666666667,February-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,2696,4.72033898305085,February-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,35824,15.9592549476135,February-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,34422,14.8071348940914,February-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,33560,14.6300578034682,February-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,60720,15.6440572495333,February-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,61599,14.7199182242991,February-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,58012,8.8453829634932,February-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,32200,13.8774703557312,February-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,44320,16.6316306483301,February-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,21543,11.2962154294032,February-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,14087,10.4553752535497,February-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,12253,11.3943089430894,February-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,22767,10.5887700534759,February-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,31022,12.953373015873,February-2025
Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,93524,12.8113574484636,February-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,42948,13.4080756013746,February-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,39669,15.3563885955649,February-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,56377,13.4706491712707,February-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,13096,10.5456570155902,February-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,87024,11.7373417721519,February-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,96089,10.7871757925072,February-2025
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,35826,10.3654723127036,February-2025
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,57444,14.0815806246017,February-2025
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,20122,8.90163934426229,February-2025
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,79910,14.9160804020101,February-2025
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,36148,11.3127925117005,February-2025
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",195,5.53571428571429,February-2025
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,53201,13.6877593360996,February-2025
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,4133,5.67067307692308,February-2025
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,39733,11.2000731528895,February-2025
Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,78,16.7142857142857,February-2025
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,576,10.1538461538462,February-2025
Y56,R1H,BARTS HEALTH NHS TRUST,124135,15.6975390754905,March-2025
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,89825,17.3892918088737,March-2025
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,146444,15.091815320042,March-2025
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8539,9.87380191693291,March-2025
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,29777,16.7169680111266,March-2025
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,38612,12.1629726205997,March-2025
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",55548,9.89116575591985,March-2025
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,121183,13.0759539236861,March-2025
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,59739,14.7436835106383,March-2025
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,34126,10.4991974317817,March-2025
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70578,13.0432852386238,March-2025
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,88601,11.9950621799561,March-2025
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,25230,12.5751503006012,March-2025
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,8009,10.4476047904192,March-2025
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33136,7.34071550255537,March-2025
Y56,RPG,OXLEAS NHS FOUNDATION TRUST,1915,14.3823529411765,March-2025
Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,1985,3.70170454545455,March-2025
Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,67104,14.0953809238152,March-2025
Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,36246,11.9212669683258,March-2025
Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,72470,14.4908005967181,March-2025
Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,50060,11.2287199480182,March-2025
Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,89953,13.3618546845124,March-2025
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,67079,13.7514551804424,March-2025
Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,54577,11.2663617171006,March-2025
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,34331,11.4023569023569,March-2025
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,21133,13.5618892508143,March-2025
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,40687,13.5457089552239,March-2025
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,41019,9.69940079893475,March-2025
